brand,name,common_name,variant,attributes,attributes_unpublished,category_hint,weight_mg,weight_source,source_url,kcal
Satisfy,Justice Trail Half-Zip T-Shirt,Running shirt,Medium,size=M,,clothing,68000,manufacturer,https://satisfyrunning.com/products/justice-trail-half-zip-t-shirt-falcon,
Satisfy,"PeaceShell 5"" Unlined Shorts",Shorts,Medium,size=M,,clothing,86000,manufacturer,https://satisfyrunning.com/products/peaceshell-5-unlined-shorts,
Satisfy,PeaceShell River Shirt,Sun shirt,Medium,size=M,,clothing,168000,manufacturer,https://satisfyrunning.com/products/peaceshell-river-shirt-2,
Satisfy,PeaceShell Running Cap,Hat,,,,clothing,30000,manufacturer,https://satisfyrunning.com/products/peaceshell-running-cap-5,
Satisfy,Pertex 3L Fly Rain Jacket,Rain jacket,Medium,size=M,,clothing,154000,manufacturer,https://satisfyrunning.com/products/pertex-3l-fly-rain-jacket,
Satisfy,Pertex Diamond Fuse Windbreaker,Wind jacket,Medium,size=M,,clothing,107000,manufacturer,https://satisfyrunning.com/products/pertex-diamond-fuse-windbreaker-black,
Satisfy,Pertex Modular Thermal Vest,Vest,Medium,size=M,,clothing,187000,manufacturer,https://satisfyrunning.com/products/pertex-modular-thermal-vest-1,
Satisfy,Rippy Air Trail Cap,Hat,,,,clothing,24000,manufacturer,https://www.satisfyrunning.com/products/rippy-air-trail-cap-black,
Satisfy,Rippy Modular Windbreaker,Wind jacket,Medium,size=M,,clothing,93000,manufacturer,https://satisfyrunning.com/products/rippy-modular-windbreaker-black,
Satisfy,"Space-O 2.5"" Shorts",Shorts,Medium,size=M,,clothing,124000,manufacturer,https://satisfyrunning.com/products/long-distance-2-5-shorts,
Satisfy,"TechSilk 8"" Shorts",Shorts,Medium,size=M,,clothing,130000,manufacturer,https://satisfyrunning.com/products/short-distance-8-shorts,
Saucony,Peregrine 14,Trail runners,Men's,fit=Men's,size,clothing,533000,manufacturer,https://www.alpinetrek.co.uk/saucony-peregrine-14-trail-running-shoes/,
Saucony,Peregrine 14,Trail runners,Women's,fit=Women's,size,clothing,464000,manufacturer,https://www.alpinetrek.co.uk/saucony-womens-peregrine-14-trail-running-shoes/,
Scarpa,Mont Blanc Pro GTX,Hiking boots,Men's,fit=Men's; size=EU 42,,clothing,1800000,manufacturer,https://us.scarpa.com/products/mont-blanc-pro-gtx-mens,
Sea to Summit,Mosquito Head Net with Insect Shield,Head net,,,,clothing,36854,manufacturer,https://www.campingworld.com/sea-to-summit-mosquito-head-net-with-insect-shield-202502.html,
Sea to Summit,Ultra-Fine Mesh Mosquito Head Net,Head net,,,,clothing,23000,manufacturer,https://www.garagegrowngear.com/products/ultra-fine-mesh-mosquito-head-net-by-sea-to-summit,
Senchi Designs,Alpha 120 Hoodie,Fleece,Men's Medium,fit=Men's; size=M,,clothing,201282,manufacturer,https://senchidesigns.com/pages/weight-chart-alpha-120-hoodie-w-pocket,
Senchi Designs,Alpha 60 Crewneck,Fleece,Men's Medium,fit=Men's; size=M,,clothing,96388,manufacturer,https://senchidesigns.com/pages/weight-chart-alpha-60-crewneck,
Senchi Designs,Alpha 60 Hoodie,Fleece,Men's Medium,fit=Men's; size=M,,clothing,107728,manufacturer,https://senchidesigns.com/pages/weight-chart-alpha-60-hoodie,
Senchi Designs,Alpha 60 Legging,Leggings,Men's Medium,fit=Men's; size=M,,clothing,70874,manufacturer,https://senchidesigns.com/pages/weight-chart-alpha-legging,
Senchi Designs,Alpha 90 Hoodie,Fleece,Men's Medium,fit=Men's; size=M,,clothing,127573,manufacturer,https://senchidesigns.com/pages/weight-chart-alpha-90-hoodie-w-pocket,
Senchi Designs,Alpha 90 Legging,Leggings,Men's Medium,fit=Men's; size=M,,clothing,87884,manufacturer,https://senchidesigns.com/pages/weight-chart-alpha-legging,
Shamma Sandals,Cruzers,Sandals,US 9,size=US 9,fit,clothing,182000,manufacturer,https://www.garagegrowngear.com/products/cruzers-by-shamma-sandals,
Shamma Sandals,Elite Warriors,Sandals,US 9,size=US 9,fit,clothing,198000,manufacturer,https://www.garagegrowngear.com/products/warriors-by-shamma-sandals,
Shamma Sandals,Power Straps,Sandals,Medium,size=M,fit,clothing,12000,manufacturer,https://www.garagegrowngear.com/products/power-straps-by-shamma-sandals,
Simms,SunGaiter,Neck gaiter,,,,clothing,45359,manufacturer,https://www.simmsfishing.com/products/sungaiter-2025,
SkyGOAT,CAMP Beanie,Beanie,Medium,size=M,,clothing,25000,manufacturer,https://www.garagegrowngear.com/products/camp-beanie-by-skygoat,
SkyGOAT,CAMP Mittens,Mittens,Medium,size=M,,clothing,28000,manufacturer,https://www.garagegrowngear.com/products/camp-mittens-by-skygoat,
SkyGOAT,Men's CAMP Hoodie,Insulated jacket,Medium,size=M,,clothing,287000,manufacturer,https://www.garagegrowngear.com/products/mens-camp-hoodie-by-skygoat,
SkyGOAT,Men's Full Zip Fleece Jacket,Fleece,Medium,size=M,,clothing,301000,manufacturer,https://www.garagegrowngear.com/products/mens-full-zip-fleece-hoodie-by-skygoat,
SkyGOAT,Men's Half Zip AIR 70 Pullover,Down jacket,Medium,size=M,,clothing,148000,manufacturer,https://www.garagegrowngear.com/products/mens-half-zip-air-70-pullover-by-skygoat,
SkyGOAT,Men's Half Zip Fleece Ultralight Pullover,Fleece,Medium,size=M,,clothing,222000,manufacturer,https://www.garagegrowngear.com/products/mens-half-zip-fleece-ultralight-pullover-by-skygoat,
SkyGOAT,Women's CAMP Hoodie,Insulated jacket,Medium,size=M,,clothing,245000,manufacturer,https://www.garagegrowngear.com/products/womens-camp-hoodie-by-skygoat,
SkyGOAT,Women's Full Zip Fleece Jacket,Fleece,Medium,size=M,,clothing,275000,manufacturer,https://web.archive.org/web/20250513103243/https://www.garagegrowngear.com/products/womens-full-zip-fleece-hoodie-by-skygoat,
SkyGOAT,Women's Half Zip AIR 70 Pullover,Down jacket,Medium,size=M,,clothing,130000,manufacturer,https://www.garagegrowngear.com/products/womens-half-zip-air-70-pullover-by-skygoat,
SkyGOAT,Women's Half Zip Fleece Ultralight Pullover,Fleece,Medium,size=M,,clothing,200000,manufacturer,https://www.garagegrowngear.com/products/womens-half-zip-fleece-ultralight-pullover-by-skygoat,
Smartwool,Classic Thermal Merino Base Layer Quarter-Zip,Base layer top,Women's,fit=Women's,,clothing,235868,measured,https://web.archive.org/web/20250808170303/https://www.rei.com/product/235798/smartwool-classic-thermal-merino-quarter-zip-base-layer-top-womens,
Smartwool,Hike Classic Edition Zero Cushion Liner Crew Socks,Socks,,,size,clothing,52000,manufacturer,https://vpo.ca/products/hike-classic-edition-zero-cushion-liner-crew-socks-mens,
Smartwool,Merino 150 Base Layer Long Sleeve,Base layer top,Men's Medium,fit=Men's; size=M,,clothing,170097,manufacturer,https://web.archive.org/web/20190721193205id_/https://www.smartwool.com/shop/mens-merino-150-base-layer-long-sleeve-SW016042,
Smartwool,Merino 150 Base Layer Long Sleeve,Base layer top,Women's Medium,fit=Women's; size=M,,clothing,133000,manufacturer,https://web.archive.org/web/20190520002111/https://www.smartwool.com/shop/womens-merino-150-base-layer-long-sleeve-SW015255?variationId=001,
Smartwool,Merino 250 Cuffed Beanie,Beanie,,,,clothing,59534,manufacturer,https://www.rei.com/product/738915/smartwool-thermal-merino-reversible-cuffed-beanie,
Snow Peak,Breathable Insulated Jacket,Insulated jacket,Large,size=L,,clothing,410000,manufacturer,https://1290sqm.com/products/snow-peak-breathable-insulated-jacket-black,
Soar,Nano Jacket,Wind jacket,Medium,size=M,,clothing,129000,measured,https://www.roadtrailrun.com/2025/12/soar-running-nano-jacket-review.html,
Soar,Nano Rain Jacket,Rain jacket,Large,size=L,,clothing,242000,measured,https://www.advnture.com/reviews/soar-nano-rain-jacket,
Soar,Running Sleeves,Arm sleeves,Medium,size=M,,clothing,28000,measured,https://www.irunfar.com/soar-running-apparel-review,
Soar,Tempo Top,Running shirt,Medium,size=M,,clothing,150000,manufacturer,https://www.soarrunning.com/en-us/products/mens-tempo-top-black-1,
Soar,Trail Rain Jacket,Rain jacket,Medium,size=M,,clothing,159000,measured,https://www.roadtrailrun.com/2023/11/soar-running-x-trail-round-up-review.html,
Soar,Ultra Race Cap,Hat,,,,clothing,27000,manufacturer,https://www.altitude-sports.com/p/soar-running-ultra-race-cap-unisex-soa-sa13mw,
Soar,Ultra Rain Jacket 2.0,Rain jacket,Medium,size=M,,clothing,144000,manufacturer,https://www.runningxpert.com/en/soar-herre-ultra-rain-jacket-2-0.html,
Stone Island Shadow Project,DPM Map Down Jacket,Down jacket,Men's Medium,fit=Men's; size=M,,clothing,750000,community,https://www.endclothing.com/us/stone-island-shadow-project-dpm-map-down-jacket-7119-40412-v0029.html,
Stone Island Shadow Project,Tie Up Cargo Pant,Pants,"Men's Medium, IT 50",fit=Men's; size=M,,clothing,580000,community,https://www.endclothing.com/us/stone-island-shadow-project-tie-up-cargo-pant-701930308-v0029.html,
Superfeet,All-Purpose Support High Arch Insole,Insoles,Size D,size=D,,clothing,92000,manufacturer,https://www.garagegrowngear.com/products/all-purpose-support-high-arch-insole-by-superfeet,
Superfeet,All-Purpose Support Low Arch Insole,Insoles,Size D,size=D,,clothing,81000,manufacturer,https://www.garagegrowngear.com/products/all-purpose-support-low-arch-insole-by-superfeet,
Superfeet,All-Purpose Support Medium Arch Insole,Insoles,Size D,size=D,,clothing,76000,manufacturer,https://www.garagegrowngear.com/products/all-purpose-support-medium-arch-insole-by-superfeet,
Superfeet,Hike Cushion Insole,Insoles,Size D,size=D,,clothing,96000,manufacturer,https://www.garagegrowngear.com/products/hike-cushion-insole-by-superfeet,
Superfeet,Hike Support Insole,Insoles,Size D,size=D,,clothing,104000,manufacturer,https://www.garagegrowngear.com/products/hike-support-insole-by-superfeet,
Superfeet,Hike Women's Support Insole,Insoles,Size D,size=D,,clothing,104000,manufacturer,https://www.garagegrowngear.com/products/hike-womens-support-insole-by-superfeet,
Territory Run Co.,Men's Long Haul Short,Shorts,Medium,size=M,,clothing,150000,manufacturer,https://www.garagegrowngear.com/products/mens-long-haul-short-by-territory-run-co,
Territory Run Co.,The Long Haul Cap,Hat,,,,clothing,60000,manufacturer,https://www.garagegrowngear.com/products/the-long-haul-cap-by-territory-run-co,
Territory Run Co.,Women's All Day Run Shorts,Shorts,,,size,clothing,113398,manufacturer,https://www.garagegrowngear.com/products/womens-all-day-run-shorts-by-territory-run-co,
Territory Run Co.,Women's Long Haul Short,Shorts,Medium,size=M,,clothing,113398,manufacturer,https://web.archive.org/web/20240713070703/https://www.garagegrowngear.com/products/womens-long-haul-short-by-territory-run-co,
Teton Bros,Feather Rain Jacket,Rain jacket,Men's Medium,fit=Men's; size=M,,clothing,185000,manufacturer,https://www.teton-bros.com/en/products/feather-rain-jacket,
Teton Bros,Tsurugi Lite Jacket,Rain jacket,Men's Medium,fit=Men's; size=M,,clothing,240000,manufacturer,https://www.teton-bros.com/products/tb251-03m,
Teton Bros,Wind River Hoody,Fleece,Men's Medium,fit=Men's; size=M,,clothing,100000,manufacturer,https://www.teton-bros.com/products/tb261-19m,
Teton Bros,Wind River Hoody,Fleece,Women's Medium,fit=Women's; size=M,,clothing,90000,manufacturer,https://www.teton-bros.com/en/products/tb261-19w,
Teva,Original Universal Sandals,Sandals,US 11,fit=Men's; size=US 11,,clothing,411068,measured,https://www.outdoorgearlab.com/reviews/shoes-and-boots/sandals-mens/teva-original-universal,
Teva,Original Universal Sandals,Sandals,Women's US 6.5,fit=Women's; size=US 6.5,,clothing,283495,measured,https://www.outdoorgearlab.com/reviews/shoes-and-boots/sandals-womens/teva-original-universal-womens,
The North Face,Class V Brimmer,Sun hat,,,,clothing,90700,manufacturer,https://www.wildfiresports.com.au/the-north-face-class-v-brimmer-unisex-hat,
The North Face,Horizon Breeze Brimmer Hat,Sun hat,,,,clothing,82214,measured,https://www.outdoorgearlab.com/reviews/camping-and-hiking/sun-hat/the-north-face-horizon-breeze-brimmer,
The North Face,Reversible Highline Beanie,Beanie,,,,clothing,70874,measured,https://www.backcountry.com/the-north-face-reversible-highline-beanie,
The North Face,ThermoBall Eco Hoodie,Insulated jacket,Men's Medium,fit=Men's; size=M,,clothing,450757,manufacturer,https://web.archive.org/web/20240913041531/https://www.backcountry.com/the-north-face-thermoball-eco-hoodie-mens,
The North Face,ThermoBall Eco Hoodie,Insulated jacket,Women's Medium,fit=Women's; size=M,,clothing,390000,manufacturer,https://www.bobssportschalet.com/the-north-face/the-north-face-thermoball-eco--23465,
The North Face,ThermoBall Traction Mule V,Camp shoes,Women's,fit=Women's,size,clothing,402563,measured,https://gearheadoutfitters.com/products/w-thermoball-traction-mule-v,
Topo Athletic,Pursuit 2,Trail runners,Men's,fit=Men's,,clothing,601000,manufacturer,https://www.runningwarehouse.eu/Topo_Athletic_Pursuit_2/descpage-TO2PUM0-EN.html,
Topo Athletic,Pursuit 2,Trail runners,Women's,fit=Women's; size=US 7,,clothing,488000,manufacturer,https://eastsidesports.com/products/topo-pursuit-ii-w,
Topo Athletic,Terraventure 4,Trail runners,Men's US 9,fit=Men's; size=US 9,,clothing,286000,manufacturer,https://www.garagegrowngear.com/products/mens-terraventure-4-trail-running-shoes-by-topo-athletic,
Topo Athletic,Terraventure 4,Trail runners,Women's US 7,fit=Women's; size=US 7,,clothing,244000,manufacturer,https://www.garagegrowngear.com/products/womens-terraventure-4-trail-running-shoes-by-topo-athletic,
Topo Athletic,Ultraventure 4,Trail runners,Men's,fit=Men's; size=US 9,,clothing,589670,manufacturer,https://www.topoathletic.com/mens-ultraventure-4,
Topo Athletic,Ultraventure 4,Trail runners,Women's,fit=Women's; size=US 7,,clothing,465000,manufacturer,https://www.topoathletic.com/womens-ultraventure-4,
Topo Designs,Global Jacket,Jacket,Men's Medium,fit=Men's; size=M,,clothing,300000,community,https://topodesigns.com/products/global-jacket-mens,
Topo Designs,Mountain Pant,Pants,Men's 32,fit=Men's; size=32,,clothing,480000,community,https://www.backcountry.com/topo-designs-mountain-pant-mens,
Topo Designs,Mountain Puffer Hoodie,Insulated jacket,Men's Medium,fit=Men's; size=M,,clothing,450000,community,https://www.rei.com/product/210404/topo-designs-mountain-puffer-insulated-hoodie-mens,
ToughCutie,Ladies Lightweight Hiker Crew,Socks,Medium,size=M,,clothing,65000,manufacturer,https://www.garagegrowngear.com/products/eve-the-original-ladies-light-weight-hiker-crew-by-toughcuties,
ToughCutie,Ladies Lightweight Hiker Quarter Crew,Socks,Medium,size=M,,clothing,46000,manufacturer,https://www.garagegrowngear.com/products/eve-ladies-lightweight-hiker-quarter-crew-by-toughcutie,
Tumble On Outfitters,Alpha & Grid Combo Fleece Hoodie,Fleece,"120gsm, Medium",size=M,,clothing,244000,manufacturer,https://www.garagegrowngear.com/products/alpha-grid-combo-fleece-hoodie-by-tumble-on-outfitters,
Tumble On Outfitters,Alpha & Grid Combo Fleece Hoodie,Fleece,"90gsm, Medium",size=M,,clothing,215000,manufacturer,https://www.garagegrowngear.com/products/alpha-grid-combo-fleece-hoodie-by-tumble-on-outfitters,
Ultra Gam,Ankle Gaiters,Gaiters,Medium,size=M,,clothing,31000,manufacturer,https://www.garagegrowngear.com/products/ankle-gaiters-by-ultragam,
Ultra Gam,Arm Sleeves/Warmers,Arm sleeves,Medium,size=M,,clothing,42500,manufacturer,https://www.garagegrowngear.com/products/arm-sleeves-warmers-by-ultragam,
Ultra Gam,Calf Gaiters,Gaiters,Medium,size=M,,clothing,68039,manufacturer,https://www.garagegrowngear.com/products/calf-gaiters-by-ultragam,
Veja,Condor 3,Trail runners,Men's UK 10,fit=Men's; size=UK 10,,clothing,686000,measured,https://www.advnture.com/reviews/veja-condor-3,
Veja,Dekkan Alveomesh,Hiking shoes,Men's US 9,fit=Men's; size=US 9,,clothing,680000,community,https://www.veja-store.com/en_gb/p/dekkan-alveomesh-natural-white-DC0102576.html,
Veja,Fitz Roy Trek-Shell,Hiking boots,"Men's US 9, EU 42",fit=Men's; size=US 9,,clothing,736000,manufacturer,https://www.veja-store.com/en_us/p/fitz-roy-trek-shell-full-black-FS2302456.html,
Voormi,River Run Hoodie,Hoodie,Men's Large,fit=Men's; size=L,,clothing,198000,manufacturer,https://www.garagegrowngear.com/products/mens-river-run-hoodie-by-voormi,
Voormi,Women's River Run Hoodie,Hoodie,Medium,size=M,,clothing,142000,manufacturer,https://www.garagegrowngear.com/products/womens-river-run-hoodie-by-voormi,
Western Mountaineering,Flash Down Booties,Booties,Men's Medium,fit=Men's; size=M,,clothing,85049,manufacturer,https://www.westernmountaineering.com/product/flash-down-booties/,
WIDE OPEN Socks,Men's Multi Stripe Cushioned Micro Crew Socks,Socks,Large,size=L,,clothing,60000,manufacturer,https://www.garagegrowngear.com/products/mens-multi-stripe-cushioned-micro-crew-socks-by-wide-open-socks,
WIDE OPEN Socks,Men's Solid Cushioned Quarter Crew Socks,Socks,Large,size=L,,clothing,56000,manufacturer,https://www.garagegrowngear.com/products/mens-solid-cushioned-quarter-crew-socks-by-wide-open-socks,
WIDE OPEN Socks,Women's Multi Stripe Cushioned Micro Crew Socks,Socks,Medium,size=M,,clothing,52000,manufacturer,https://www.garagegrowngear.com/products/womens-multi-stripe-cushioned-micro-crew-socks-by-wide-open-socks,
WIDE OPEN Socks,Women's Stripe Cushioned Quarter Crew Socks,Socks,Medium,size=M,,clothing,56000,manufacturer,https://www.garagegrowngear.com/products/womens-stripe-cushioned-quarter-crew-socks-by-wide-open-socks,
Wūru Wool,Men's 100% Merino Lightweight Hoodie,Hoodie,Medium,size=M,,clothing,215000,manufacturer,https://www.garagegrowngear.com/products/mens-100-merino-lightweight-hoodie-by-wuru-wool,
Wūru Wool,Men's 100% Merino Short Sleeve Shirt,Shirt,Medium,size=M,,clothing,198000,manufacturer,https://www.garagegrowngear.com/products/mens-100-merino-short-sleeve-shirt-by-wuru-wool,
Wūru Wool,Women's 100% Merino Lightweight Hoodie,Hoodie,Medium,size=M,,clothing,210000,manufacturer,https://www.garagegrowngear.com/products/womens-100-merino-lightweight-hoodie-by-wuru-wool,
Wūru Wool,Women's 100% Merino Relaxed Crew Short Sleeve,Shirt,Medium,size=M,,clothing,198000,manufacturer,https://www.garagegrowngear.com/products/womens-100-merino-relaxed-crew-short-sleeve-by-wuru-wool,
Wūru Wool,Women's 100% Merino Short Sleeve Shirt,Shirt,Medium,size=M,,clothing,198000,manufacturer,https://www.garagegrowngear.com/products/womens-100-merino-relaxed-crew-short-sleeve-by-wuru-wool,
